order_id,customer_id,session_id,order_date,num_items,subtotal,discount,total,returned
O00000377,C000149,S00007059,2023-05-11,3,266.94,0.0,266.94,False
O00000378,C000152,S00007141,2023-06-05,1,53.62,0.0,53.62,False
O00000379,C000152,S00007152,2023-03-15,1,94.55,0.0,94.55,False
O00000380,C000154,S00007216,2023-05-12,3,264.45,0.0,264.45,False
O00000381,C000154,S00007237,2023-09-23,3,204.36,0.0,204.36,False
O00000382,C000154,S00007244,2023-11-10,3,306.68,46.13,260.55,True
O00000383,C000154,S00007250,2023-07-18,3,177.73,0.0,177.73,False
O00000384,C000154,S00007253,2023-09-28,3,457.12,0.0,457.12,False
O00000385,C000154,S00007257,2023-10-20,3,226.12,0.0,226.12,False
O00000386,C000155,S00007262,2023-07-23,1,211.86,0.0,211.86,False
O00000387,C000155,S00007269,2023-04-09,1,50.51,0.0,50.51,True
O00000388,C000156,S00007346,2023-06-29,4,372.96,0.0,372.96,False
O00000389,C000156,S00007347,2023-04-17,4,404.9,0.0,404.9,False
O00000390,C000157,S00007358,2023-07-10,3,446.54,0.0,446.54,False
O00000391,C000157,S00007360,2023-12-09,3,158.61,31.54,127.07,False
O00000392,C000157,S00007363,2023-08-22,3,300.54,0.0,300.54,False
O00000393,C000157,S00007364,2023-07-03,3,180.89,0.0,180.89,False
O00000394,C000157,S00007366,2023-09-29,3,305.23,0.0,305.23,False
O00000395,C000157,S00007368,2023-10-22,3,336.22,0.0,336.22,False
O00000396,C000160,S00007427,2023-07-14,4,713.07,0.0,713.07,True
O00000397,C000160,S00007431,2023-05-08,4,860.15,0.0,860.15,False
O00000398,C000160,S00007432,2023-10-02,4,407.25,0.0,407.25,False
O00000399,C000161,S00007448,2023-09-27,1,233.26,0.0,233.26,False
O00000400,C000164,S00007563,2023-11-26,1,74.21,3.02,71.19,False
O00000401,C000164,S00007594,2023-07-19,1,59.03,0.0,59.03,False
O00000402,C000165,S00007644,2023-09-11,1,25.65,0.0,25.65,False
O00000403,C000166,S00007651,2023-08-08,4,330.41,0.0,330.41,False
O00000404,C000166,S00007655,2023-04-15,4,239.21,0.0,239.21,False
O00000405,C000168,S00007725,2023-04-29,1,56.5,0.0,56.5,True
O00000406,C000168,S00007739,2023-09-07,1,198.01,0.0,198.01,False
O00000407,C000168,S00007767,2023-10-29,1,33.3,0.0,33.3,True
O00000408,C000169,S00007782,2023-09-20,1,125.75,0.0,125.75,False
O00000409,C000170,S00007798,2023-06-03,3,339.13,0.0,339.13,True
O00000410,C000170,S00007818,2023-07-29,3,374.32,0.0,374.32,False
O00000411,C000170,S00007824,2023-11-07,3,417.68,35.43,382.25,False
O00000412,C000170,S00007834,2023-11-05,3,187.62,10.26,177.36,False
O00000413,C000170,S00007838,2023-11-12,3,216.17,21.36,194.81,False
O00000414,C000170,S00007849,2023-08-28,3,229.33,0.0,229.33,False
O00000415,C000171,S00007859,2023-10-05,4,467.58,0.0,467.58,False
O00000416,C000171,S00007860,2023-06-18,4,613.66,0.0,613.66,False
O00000417,C000171,S00007863,2023-05-04,4,291.12,0.0,291.12,False
O00000418,C000171,S00007864,2023-03-01,4,302.69,0.0,302.69,False
O00000419,C000172,S00007879,2023-07-25,3,197.78,0.0,197.78,False
O00000420,C000172,S00007885,2023-07-30,3,248.1,0.0,248.1,True
O00000421,C000172,S00007905,2023-10-04,3,183.9,0.0,183.9,False
O00000422,C000172,S00007914,2023-07-13,3,357.92,0.0,357.92,False
O00000423,C000173,S00007941,2023-11-03,1,71.33,13.67,57.66,False
O00000424,C000173,S00007949,2023-09-24,1,50.51,0.0,50.51,False
O00000425,C000174,S00007963,2023-12-10,3,195.83,26.8,169.03,False
O00000426,C000174,S00007964,2023-07-02,3,215.94,0.0,215.94,False
O00000427,C000174,S00007969,2023-07-08,3,385.68,0.0,385.68,False
O00000428,C000174,S00007975,2023-05-19,3,194.53,0.0,194.53,False
O00000429,C000174,S00007981,2023-10-31,3,207.07,0.0,207.07,True
O00000430,C000174,S00007982,2023-08-24,3,188.73,0.0,188.73,False
O00000431,C000174,S00007983,2023-06-29,3,382.39,0.0,382.39,False
O00000432,C000175,S00008005,2023-12-11,3,418.08,59.6,358.48,False
O00000433,C000175,S00008013,2023-12-02,3,343.24,18.63,324.61,False
O00000434,C000176,S00008029,2023-06-28,3,234.0,0.0,234.0,False
O00000435,C000176,S00008036,2023-06-21,3,215.14,0.0,215.14,False
O00000436,C000176,S00008037,2023-10-20,3,123.09,0.0,123.09,False
O00000437,C000176,S00008043,2023-08-07,3,325.27,0.0,325.27,False
O00000438,C000176,S00008044,2023-12-25,3,132.68,14.66,118.02,False
O00000439,C000176,S00008053,2023-10-29,3,178.22,0.0,178.22,False
O00000440,C000176,S00008078,2023-05-17,3,263.69,0.0,263.69,True
O00000441,C000176,S00008080,2023-11-21,3,146.01,15.13,130.88,False
O00000442,C000176,S00008088,2023-03-09,3,339.28,0.0,339.28,False
O00000443,C000176,S00008094,2023-10-16,3,191.02,0.0,191.02,False
O00000444,C000177,S00008100,2023-09-16,1,44.66,0.0,44.66,False
O00000445,C000178,S00008128,2023-11-13,3,248.96,23.27,225.69,False
O00000446,C000178,S00008147,2023-03-19,3,218.76,0.0,218.76,False
O00000447,C000178,S00008151,2023-09-15,3,186.25,0.0,186.25,True
O00000448,C000178,S00008156,2023-06-17,3,181.67,0.0,181.67,False
O00000449,C000178,S00008162,2023-12-05,3,406.11,80.34,325.77,False
O00000450,C000178,S00008163,2023-04-17,3,217.26,0.0,217.26,False
O00000451,C000178,S00008172,2023-05-14,3,184.31,0.0,184.31,False
O00000452,C000178,S00008181,2023-08-06,3,312.51,0.0,312.51,False
O00000453,C000178,S00008182,2023-07-12,3,263.29,0.0,263.29,False
O00000454,C000178,S00008183,2023-04-24,3,161.67,0.0,161.67,False
O00000455,C000179,S00008188,2023-09-19,3,326.59,0.0,326.59,False
O00000456,C000179,S00008196,2023-12-22,3,391.54,51.32,340.22,True
O00000457,C000179,S00008197,2023-12-09,3,134.82,14.46,120.36,False
O00000458,C000179,S00008210,2023-08-13,3,288.92,0.0,288.92,True
O00000459,C000179,S00008218,2023-06-16,3,240.68,0.0,240.68,False
O00000460,C000179,S00008224,2023-03-23,3,139.31,0.0,139.31,True
O00000461,C000179,S00008225,2023-12-18,3,92.44,5.84,86.6,False
O00000462,C000179,S00008227,2023-06-08,3,316.52,0.0,316.52,False
O00000463,C000180,S00008255,2023-05-09,3,160.51,0.0,160.51,False
O00000464,C000180,S00008260,2023-11-24,3,217.4,6.59,210.81,False
O00000465,C000180,S00008271,2023-11-17,3,181.66,9.56,172.1,False
O00000466,C000180,S00008288,2023-09-27,3,470.62,0.0,470.62,False
O00000467,C000180,S00008290,2023-04-14,3,255.51,0.0,255.51,True
O00000468,C000180,S00008291,2023-12-25,3,183.57,7.15,176.42,False
O00000469,C000180,S00008294,2023-11-11,3,417.34,3.2,414.14,False
O00000470,C000180,S00008295,2023-10-11,3,235.67,0.0,235.67,False
O00000471,C000180,S00008296,2023-06-01,3,261.72,0.0,261.72,True
O00000472,C000181,S00008306,2023-05-27,1,129.9,0.0,129.9,True
O00000473,C000182,S00008385,2023-07-17,3,298.02,0.0,298.02,True
O00000474,C000182,S00008394,2023-08-17,3,303.23,0.0,303.23,False
O00000475,C000182,S00008402,2023-08-06,3,166.08,0.0,166.08,True
O00000476,C000183,S00008426,2023-09-30,1,46.93,0.0,46.93,False
O00000477,C000183,S00008462,2023-10-30,1,45.64,0.0,45.64,False
O00000478,C000184,S00008473,2023-05-30,3,273.04,0.0,273.04,True
O00000479,C000184,S00008485,2023-12-20,3,302.62,20.11,282.51,False
O00000480,C000185,S00008541,2023-11-05,3,292.62,27.95,264.67,True
O00000481,C000185,S00008546,2023-08-19,3,295.36,0.0,295.36,True
O00000482,C000185,S00008547,2023-07-12,3,138.73,0.0,138.73,False
O00000483,C000185,S00008549,2023-11-24,3,354.63,10.72,343.91,False
O00000484,C000185,S00008550,2023-10-02,3,313.08,0.0,313.08,False
O00000485,C000185,S00008559,2023-06-20,3,323.7,0.0,323.7,True
O00000486,C000185,S00008572,2023-05-30,3,194.31,0.0,194.31,False
O00000487,C000185,S00008575,2023-11-16,3,185.53,2.3,183.23,False
O00000488,C000185,S00008576,2023-07-20,3,339.09,0.0,339.09,False
O00000489,C000186,S00008592,2023-08-27,3,121.32,0.0,121.32,False
O00000490,C000186,S00008597,2023-08-26,3,416.33,0.0,416.33,False
O00000491,C000186,S00008599,2023-07-20,3,139.83,0.0,139.83,False
O00000492,C000186,S00008607,2023-06-20,3,241.33,0.0,241.33,True
O00000493,C000187,S00008645,2023-07-04,1,50.58,0.0,50.58,True
O00000494,C000187,S00008658,2023-04-13,1,67.12,0.0,67.12,False
O00000495,C000188,S00008665,2023-11-22,3,302.33,28.07,274.26,False
O00000496,C000188,S00008672,2023-10-09,3,505.65,0.0,505.65,False
O00000497,C000188,S00008674,2023-10-13,3,269.43,0.0,269.43,False
O00000498,C000188,S00008678,2023-08-25,3,341.63,0.0,341.63,False
O00000499,C000188,S00008681,2023-09-16,3,465.09,0.0,465.09,False
O00000500,C000188,S00008688,2023-11-11,3,566.93,20.91,546.02,False
O00000501,C000188,S00008692,2023-08-27,3,125.34,0.0,125.34,False
O00000502,C000188,S00008694,2023-09-25,3,196.79,0.0,196.79,False
O00000503,C000188,S00008696,2023-09-26,3,422.84,0.0,422.84,False
O00000504,C000188,S00008699,2023-08-22,3,261.65,0.0,261.65,False
O00000505,C000189,S00008712,2023-09-02,3,230.72,0.0,230.72,True
O00000506,C000189,S00008713,2023-12-15,3,182.28,34.87,147.41,False
O00000507,C000189,S00008720,2023-10-02,3,438.77,0.0,438.77,False
O00000508,C000190,S00008735,2023-07-19,3,252.46,0.0,252.46,True
O00000509,C000190,S00008743,2023-08-11,3,334.16,0.0,334.16,True
O00000510,C000190,S00008753,2023-09-28,3,246.19,0.0,246.19,False
O00000511,C000190,S00008757,2023-10-08,3,176.38,0.0,176.38,False
O00000512,C000190,S00008764,2023-07-05,3,409.07,0.0,409.07,False
O00000513,C000190,S00008773,2023-12-30,3,312.16,41.98,270.18,False
O00000514,C000190,S00008775,2023-10-15,3,400.41,0.0,400.41,False
O00000515,C000191,S00008777,2023-09-10,3,290.67,0.0,290.67,False
O00000516,C000191,S00008779,2023-10-24,3,110.53,0.0,110.53,False
O00000517,C000191,S00008793,2023-11-21,3,348.29,51.07,297.22,False
O00000518,C000191,S00008797,2023-12-25,3,269.78,47.97,221.81,False
O00000519,C000191,S00008809,2023-11-09,3,189.48,6.34,183.14,False
O00000520,C000191,S00008817,2023-09-28,3,553.14,0.0,553.14,False
O00000521,C000193,S00008923,2023-02-27,1,71.1,0.0,71.1,False
O00000522,C000193,S00008958,2023-10-01,1,14.65,0.0,14.65,False
O00000523,C000194,S00009008,2023-06-25,1,67.12,0.0,67.12,False
O00000524,C000194,S00009011,2023-07-03,1,61.24,0.0,61.24,False
O00000525,C000195,S00009039,2023-12-14,1,108.41,7.91,100.5,False
O00000526,C000195,S00009056,2023-07-24,1,193.25,0.0,193.25,False
O00000527,C000196,S00009095,2023-06-05,1,61.66,0.0,61.66,False
O00000528,C000197,S00009143,2023-11-02,1,38.6,4.65,33.95,False
O00000529,C000199,S00009221,2023-09-01,3,300.61,0.0,300.61,True
O00000530,C000199,S00009223,2023-11-04,3,134.14,2.42,131.72,True
O00000531,C000199,S00009251,2023-09-30,3,289.55,0.0,289.55,False
O00000532,C000199,S00009256,2023-08-24,3,309.85,0.0,309.85,True
O00000533,C000200,S00009270,2023-10-29,1,113.31,0.0,113.31,False
O00000534,C000202,S00009355,2023-12-11,3,219.37,31.74,187.63,True
O00000535,C000202,S00009357,2023-09-21,3,159.96,0.0,159.96,False
O00000536,C000202,S00009370,2023-08-19,3,378.17,0.0,378.17,False
O00000537,C000202,S00009385,2023-09-18,3,196.68,0.0,196.68,True
O00000538,C000202,S00009389,2023-10-05,3,327.59,0.0,327.59,True
O00000539,C000202,S00009391,2023-09-03,3,324.18,0.0,324.18,False
O00000540,C000203,S00009399,2023-06-15,3,178.65,0.0,178.65,False
O00000541,C000203,S00009402,2023-05-31,3,281.53,0.0,281.53,False
O00000542,C000203,S00009404,2023-09-13,3,378.0,0.0,378.0,False
O00000543,C000203,S00009410,2023-08-20,3,337.12,0.0,337.12,False
O00000544,C000203,S00009413,2023-10-09,3,192.05,0.0,192.05,False
O00000545,C000203,S00009415,2023-05-30,3,472.21,0.0,472.21,False
O00000546,C000203,S00009416,2023-10-20,3,242.77,0.0,242.77,False
O00000547,C000203,S00009417,2023-08-13,3,160.49,0.0,160.49,False
O00000548,C000203,S00009420,2023-09-23,3,218.57,0.0,218.57,True
O00000549,C000203,S00009424,2023-04-28,3,282.85,0.0,282.85,False
O00000550,C000203,S00009429,2023-04-12,3,241.4,0.0,241.4,False
O00000551,C000203,S00009434,2023-06-09,3,367.22,0.0,367.22,False
O00000552,C000205,S00009528,2023-10-28,1,59.75,0.0,59.75,False
O00000553,C000205,S00009530,2023-09-12,1,78.85,0.0,78.85,True
O00000554,C000205,S00009539,2023-06-26,1,94.29,0.0,94.29,False
O00000555,C000206,S00009587,2023-11-02,4,412.05,36.8,375.25,False
O00000556,C000207,S00009592,2023-11-11,4,462.0,21.22,440.78,False
O00000557,C000208,S00009600,2023-06-29,3,586.19,0.0,586.19,False
O00000558,C000208,S00009602,2023-11-06,3,121.78,17.89,103.89,False
O00000559,C000208,S00009603,2023-07-16,3,232.44,0.0,232.44,False
O00000560,C000208,S00009605,2023-10-06,3,343.73,0.0,343.73,False
O00000561,C000208,S00009606,2023-06-14,3,273.36,0.0,273.36,False
O00000562,C000208,S00009624,2023-07-31,3,127.49,0.0,127.49,False
O00000563,C000208,S00009628,2023-09-09,3,188.93,0.0,188.93,False
O00000564,C000208,S00009633,2023-09-07,3,232.47,0.0,232.47,False
O00000565,C000209,S00009658,2023-04-12,1,131.27,0.0,131.27,False
O00000566,C000210,S00009694,2023-09-16,1,42.17,0.0,42.17,False
O00000567,C000212,S00009788,2023-06-04,3,544.13,0.0,544.13,False
O00000568,C000212,S00009789,2023-07-02,3,407.29,0.0,407.29,False
O00000569,C000212,S00009792,2023-06-08,3,342.91,0.0,342.91,False
O00000570,C000212,S00009820,2023-07-18,3,245.97,0.0,245.97,False
O00000571,C000212,S00009823,2023-04-07,3,154.02,0.0,154.02,False
O00000572,C000212,S00009831,2023-07-28,3,147.55,0.0,147.55,False
O00000573,C000215,S00009968,2023-09-25,3,232.65,0.0,232.65,False
O00000574,C000215,S00009970,2023-12-18,3,218.33,19.45,198.88,True
O00000575,C000215,S00009973,2023-10-25,3,325.13,0.0,325.13,False
O00000576,C000215,S00009995,2023-12-16,3,354.96,20.98,333.98,True
O00000577,C000216,S00010020,2023-05-12,3,367.04,0.0,367.04,False
O00000578,C000216,S00010021,2023-02-06,3,313.14,0.0,313.14,False
O00000579,C000216,S00010022,2023-12-14,3,317.91,46.27,271.64,False
O00000580,C000216,S00010024,2023-09-04,3,202.28,0.0,202.28,False
O00000581,C000216,S00010027,2023-12-08,3,231.42,43.11,188.31,False
O00000582,C000216,S00010032,2023-02-20,3,236.76,0.0,236.76,False
O00000583,C000216,S00010039,2023-12-23,3,292.3,15.34,276.96,False
O00000584,C000216,S00010049,2023-03-22,3,396.27,0.0,396.27,False
O00000585,C000216,S00010050,2023-01-13,3,258.19,0.0,258.19,False
O00000586,C000216,S00010059,2023-10-23,3,202.17,0.0,202.17,False
O00000587,C000216,S00010067,2023-02-18,3,245.85,0.0,245.85,False
O00000588,C000216,S00010068,2023-02-24,3,166.74,0.0,166.74,False
O00000589,C000216,S00010070,2023-06-01,3,292.68,0.0,292.68,False
O00000590,C000216,S00010075,2023-12-24,3,308.52,57.55,250.97,False
O00000591,C000217,S00010077,2023-09-10,3,383.77,0.0,383.77,False
O00000592,C000217,S00010115,2023-10-21,3,382.46,0.0,382.46,False
O00000593,C000217,S00010128,2023-07-04,3,300.95,0.0,300.95,True
O00000594,C000217,S00010137,2023-04-07,3,152.96,0.0,152.96,False
O00000595,C000220,S00010270,2023-10-18,1,139.28,0.0,139.28,False
O00000596,C000220,S00010293,2023-11-12,1,233.26,40.67,192.59,False
O00000597,C000221,S00010317,2023-12-08,3,339.51,5.89,333.62,False
O00000598,C000221,S00010318,2023-06-30,3,330.64,0.0,330.64,True
O00000599,C000221,S00010325,2023-05-13,3,378.98,0.0,378.98,False
O00000600,C000221,S00010328,2023-05-05,3,319.38,0.0,319.38,False
O00000601,C000221,S00010338,2023-12-12,3,404.76,22.55,382.21,False
O00000602,C000221,S00010346,2023-06-08,3,346.9,0.0,346.9,False
O00000603,C000221,S00010350,2023-03-02,3,343.95,0.0,343.95,False
O00000604,C000221,S00010353,2023-06-10,3,243.56,0.0,243.56,False
O00000605,C000221,S00010363,2023-09-01,3,184.26,0.0,184.26,False
O00000606,C000221,S00010368,2023-08-08,3,299.2,0.0,299.2,True
O00000607,C000221,S00010370,2023-09-26,3,189.1,0.0,189.1,False
O00000608,C000223,S00010511,2023-05-28,1,59.4,0.0,59.4,False
O00000609,C000224,S00010533,2023-12-11,3,248.46,28.45,220.01,False
O00000610,C000224,S00010539,2023-11-03,3,302.0,27.87,274.13,True
O00000611,C000224,S00010541,2023-09-22,3,309.63,0.0,309.63,False
O00000612,C000224,S00010543,2023-09-15,3,270.55,0.0,270.55,False
O00000613,C000224,S00010548,2023-10-21,3,265.62,0.0,265.62,False
O00000614,C000224,S00010550,2023-06-06,3,339.62,0.0,339.62,False
O00000615,C000224,S00010557,2023-07-11,3,365.1,0.0,365.1,False
O00000616,C000224,S00010565,2023-06-27,3,252.83,0.0,252.83,False
O00000617,C000224,S00010570,2023-08-09,3,344.31,0.0,344.31,True
O00000618,C000225,S00010582,2023-11-12,3,183.59,32.94,150.65,True
O00000619,C000225,S00010584,2023-11-06,3,733.61,102.93,630.68,False
O00000620,C000225,S00010592,2023-07-05,3,359.86,0.0,359.86,False
O00000621,C000225,S00010594,2023-09-26,3,370.07,0.0,370.07,True
O00000622,C000225,S00010598,2023-12-07,3,343.35,66.96,276.39,False
O00000623,C000225,S00010611,2023-07-23,3,202.13,0.0,202.13,False
O00000624,C000226,S00010672,2023-07-24,1,38.6,0.0,38.6,False
O00000625,C000228,S00010762,2023-11-15,1,54.42,7.93,46.49,False
O00000626,C000228,S00010773,2023-06-29,1,108.41,0.0,108.41,False
O00000627,C000230,S00010838,2023-07-17,4,416.02,0.0,416.02,False
O00000628,C000233,S00010909,2023-07-23,3,355.88,0.0,355.88,True
O00000629,C000233,S00010912,2023-08-21,3,234.03,0.0,234.03,False
O00000630,C000233,S00010921,2023-08-30,3,331.93,0.0,331.93,False
O00000631,C000233,S00010924,2023-07-29,3,305.52,0.0,305.52,False
O00000632,C000233,S00010926,2023-10-08,3,275.82,0.0,275.82,True
O00000633,C000233,S00010930,2023-06-13,3,251.88,0.0,251.88,False
O00000634,C000233,S00010934,2023-03-21,3,275.23,0.0,275.23,True
O00000635,C000233,S00010944,2023-10-20,3,319.08,0.0,319.08,False
O00000636,C000233,S00010945,2023-08-22,3,199.64,0.0,199.64,False
O00000637,C000233,S00010949,2023-06-13,3,166.23,0.0,166.23,False
O00000638,C000233,S00010950,2023-08-16,3,343.97,0.0,343.97,False
O00000639,C000234,S00010965,2023-07-30,3,148.17,0.0,148.17,False
O00000640,C000235,S00011006,2023-08-08,1,50.51,0.0,50.51,False
O00000641,C000235,S00011026,2023-11-13,1,182.03,1.33,180.7,False
O00000642,C000239,S00011189,2023-11-21,1,60.74,7.31,53.43,False
O00000643,C000240,S00011199,2023-09-23,3,220.12,0.0,220.12,False
O00000644,C000240,S00011218,2023-06-04,3,166.46,0.0,166.46,False
O00000645,C000240,S00011226,2023-04-05,3,211.94,0.0,211.94,True
O00000646,C000240,S00011227,2023-07-19,3,555.46,0.0,555.46,False
O00000647,C000240,S00011228,2023-05-22,3,480.15,0.0,480.15,False
O00000648,C000240,S00011243,2023-12-18,3,423.5,37.7,385.8,False
O00000649,C000240,S00011244,2023-09-14,3,188.93,0.0,188.93,False
O00000650,C000240,S00011245,2023-03-27,3,264.98,0.0,264.98,True
O00000651,C000242,S00011338,2023-07-21,1,54.75,0.0,54.75,False
O00000652,C000243,S00011411,2023-03-31,1,62.1,0.0,62.1,True
O00000653,C000243,S00011414,2023-03-24,1,64.64,0.0,64.64,True
O00000654,C000243,S00011416,2023-06-07,1,59.03,0.0,59.03,False
O00000655,C000246,S00011553,2023-10-04,1,18.15,0.0,18.15,False
O00000656,C000247,S00011601,2023-11-09,1,36.94,0.93,36.01,False
O00000657,C000248,S00011603,2023-07-12,3,328.29,0.0,328.29,False
O00000658,C000248,S00011614,2023-05-23,3,227.09,0.0,227.09,True
O00000659,C000248,S00011617,2023-07-15,3,233.79,0.0,233.79,False
O00000660,C000248,S00011634,2023-11-16,3,300.87,1.04,299.83,False
O00000661,C000248,S00011641,2023-05-05,3,262.23,0.0,262.23,False
O00000662,C000248,S00011648,2023-08-10,3,284.53,0.0,284.53,False
O00000663,C000248,S00011652,2023-07-04,3,348.2,0.0,348.2,True
O00000664,C000248,S00011665,2023-08-20,3,341.29,0.0,341.29,False
O00000665,C000248,S00011671,2023-04-04,3,169.48,0.0,169.48,False
O00000666,C000249,S00011683,2023-03-10,3,271.07,0.0,271.07,False
O00000667,C000249,S00011700,2023-02-26,3,224.92,0.0,224.92,False
O00000668,C000249,S00011703,2023-11-07,3,225.85,24.28,201.57,False
O00000669,C000249,S00011710,2023-10-04,3,189.34,0.0,189.34,False
O00000670,C000249,S00011724,2023-10-01,3,197.55,0.0,197.55,True
O00000671,C000249,S00011726,2023-08-24,3,154.04,0.0,154.04,True
O00000672,C000249,S00011742,2023-06-24,3,237.76,0.0,237.76,True
O00000673,C000251,S00011793,2023-10-29,1,87.62,0.0,87.62,True
O00000674,C000253,S00011920,2023-06-15,1,64.64,0.0,64.64,False
O00000675,C000254,S00012008,2023-11-26,1,37.22,3.1,34.12,True
O00000676,C000255,S00012024,2023-10-05,3,203.65,0.0,203.65,False
O00000677,C000255,S00012036,2023-09-01,3,255.84,0.0,255.84,False
O00000678,C000255,S00012042,2023-11-16,3,381.43,60.81,320.62,False
O00000679,C000256,S00012047,2023-12-24,4,264.25,8.02,256.23,False
O00000680,C000256,S00012048,2023-12-26,4,645.48,70.87,574.61,False
O00000681,C000257,S00012055,2023-07-07,4,383.85,0.0,383.85,False
O00000682,C000257,S00012059,2023-09-20,4,141.04,0.0,141.04,False
O00000683,C000258,S00012062,2023-04-09,1,236.54,0.0,236.54,False
O00000684,C000258,S00012106,2023-06-20,1,85.07,0.0,85.07,True
O00000685,C000259,S00012142,2023-10-06,3,328.41,0.0,328.41,False
O00000686,C000259,S00012148,2023-09-02,3,250.88,0.0,250.88,True
O00000687,C000259,S00012153,2023-10-20,3,247.37,0.0,247.37,False
O00000688,C000259,S00012172,2023-11-23,3,420.52,16.19,404.33,False
O00000689,C000259,S00012173,2023-07-08,3,337.92,0.0,337.92,False
O00000690,C000259,S00012174,2023-12-24,3,333.66,51.58,282.08,True
O00000691,C000260,S00012199,2023-11-18,1,233.26,4.58,228.68,False
O00000692,C000262,S00012280,2023-06-07,3,256.32,0.0,256.32,True
O00000693,C000262,S00012281,2023-12-06,3,258.4,21.29,237.11,False
O00000694,C000262,S00012284,2023-09-12,3,227.91,0.0,227.91,False
O00000695,C000262,S00012313,2023-05-16,3,196.97,0.0,196.97,False
