customer_id,signup_date,acquisition_channel,country,email_subscriber,persona_actual
C000511,2023-06-24,organic_search,UK,True,Impulse Buyer
C000512,2023-03-13,referral,US,True,Impulse Buyer
C000513,2023-05-13,organic_search,DE,True,Bargain Hunter
C000514,2023-08-20,direct,DE,False,Window Shopper
C000515,2023-03-01,organic_search,UK,False,Window Shopper
C000516,2023-04-02,social,CA,True,Impulse Buyer
C000517,2023-02-27,organic_search,US,False,Impulse Buyer
C000518,2023-01-27,organic_search,US,True,Impulse Buyer
C000519,2023-03-16,social,US,True,Bargain Hunter
C000520,2023-06-17,social,UK,True,Gift Shopper
C000521,2023-03-08,paid_search,DE,False,Bargain Hunter
C000522,2023-06-02,direct,UK,True,Loyal Customer
C000523,2023-02-08,paid_search,UK,False,Gift Shopper
C000524,2023-04-23,direct,AU,True,Impulse Buyer
C000525,2023-05-31,paid_search,CA,True,Bargain Hunter
C000526,2023-08-16,social,US,False,Window Shopper
C000527,2023-03-13,social,CA,True,Window Shopper
C000528,2023-01-04,social,US,False,Impulse Buyer
C000529,2023-04-01,organic_search,AU,True,Window Shopper
C000530,2023-08-11,direct,US,False,Impulse Buyer
C000531,2023-07-12,organic_search,CA,True,Bargain Hunter
C000532,2023-04-05,email,UK,False,Window Shopper
C000533,2023-01-21,organic_search,US,True,Window Shopper
C000534,2023-02-04,referral,CA,False,Loyal Customer
C000535,2023-01-31,social,UK,True,Window Shopper
C000536,2023-01-30,organic_search,UK,True,Impulse Buyer
C000537,2023-07-21,direct,UK,True,Impulse Buyer
C000538,2023-04-24,organic_search,UK,False,Window Shopper
C000539,2023-07-24,paid_search,US,True,Loyal Customer
C000540,2023-03-17,organic_search,UK,True,Window Shopper
C000541,2023-06-19,organic_search,UK,True,Bargain Hunter
C000542,2023-03-02,organic_search,AU,False,Loyal Customer
C000543,2023-03-22,social,UK,True,Gift Shopper
C000544,2023-03-20,social,DE,True,Window Shopper
C000545,2023-04-04,social,US,True,Loyal Customer
C000546,2023-09-05,direct,UK,True,Gift Shopper
C000547,2023-02-11,direct,CA,True,Loyal Customer
C000548,2023-04-10,email,UK,True,Impulse Buyer
C000549,2023-04-09,referral,US,True,Window Shopper
C000550,2023-02-14,organic_search,UK,False,Bargain Hunter
C000551,2023-05-14,direct,US,False,Window Shopper
C000552,2023-04-02,paid_search,US,False,Window Shopper
C000553,2023-04-14,paid_search,US,False,Window Shopper
C000554,2023-07-04,organic_search,DE,True,Window Shopper
C000555,2023-02-09,email,US,True,Impulse Buyer
C000556,2023-02-07,organic_search,UK,False,Impulse Buyer
C000557,2023-05-29,paid_search,UK,True,Bargain Hunter
C000558,2023-03-19,paid_search,UK,False,Window Shopper
C000559,2023-06-04,social,US,False,Window Shopper
C000560,2023-02-27,direct,US,False,Window Shopper
C000561,2023-01-17,paid_search,US,True,Loyal Customer
C000562,2023-02-22,paid_search,DE,True,Impulse Buyer
C000563,2023-02-04,email,DE,True,Gift Shopper
C000564,2023-02-02,organic_search,AU,True,Bargain Hunter
C000565,2023-01-17,organic_search,AU,False,Loyal Customer
C000566,2023-01-08,direct,US,True,Impulse Buyer
C000567,2023-03-21,referral,US,True,Gift Shopper
C000568,2023-02-06,paid_search,UK,True,Impulse Buyer
C000569,2023-04-20,direct,US,False,Impulse Buyer
C000570,2023-05-13,paid_search,CA,False,Gift Shopper
C000571,2023-02-21,organic_search,DE,False,Gift Shopper
C000572,2023-07-24,social,DE,True,Loyal Customer
C000573,2023-02-02,paid_search,AU,True,Impulse Buyer
C000574,2023-01-27,organic_search,UK,True,Window Shopper
C000575,2023-02-23,direct,US,True,Bargain Hunter
C000576,2023-06-09,social,US,False,Window Shopper
C000577,2023-04-06,paid_search,US,True,Bargain Hunter
C000578,2023-07-08,paid_search,US,True,Window Shopper
C000579,2023-02-28,paid_search,UK,True,Loyal Customer
C000580,2023-07-09,organic_search,CA,True,Gift Shopper
C000581,2023-02-11,direct,UK,True,Loyal Customer
C000582,2023-04-13,organic_search,US,True,Bargain Hunter
C000583,2023-08-05,paid_search,DE,False,Bargain Hunter
C000584,2023-03-01,direct,AU,True,Window Shopper
C000585,2023-03-21,paid_search,US,True,Window Shopper
C000586,2023-06-23,email,CA,False,Window Shopper
C000587,2023-04-12,email,UK,True,Bargain Hunter
C000588,2023-08-19,social,UK,True,Loyal Customer
C000589,2023-01-16,paid_search,US,True,Bargain Hunter
C000590,2023-02-27,email,US,True,Bargain Hunter
C000591,2023-06-06,organic_search,CA,True,Window Shopper
C000592,2023-07-24,email,US,True,Impulse Buyer
C000593,2023-03-12,social,AU,False,Bargain Hunter
C000594,2023-04-04,social,AU,False,Window Shopper
C000595,2023-02-05,referral,US,True,Bargain Hunter
C000596,2023-04-30,organic_search,AU,True,Gift Shopper
C000597,2023-06-01,paid_search,US,True,Window Shopper
C000598,2023-02-10,social,DE,True,Window Shopper
C000599,2023-02-26,social,US,True,Impulse Buyer
C000600,2023-02-02,email,US,True,Window Shopper
C000601,2023-03-05,email,AU,True,Window Shopper
C000602,2023-07-05,direct,AU,False,Impulse Buyer
C000603,2023-02-26,organic_search,AU,True,Bargain Hunter
C000604,2023-03-26,direct,US,True,Bargain Hunter
C000605,2023-02-17,paid_search,US,False,Loyal Customer
C000606,2023-06-09,paid_search,US,True,Window Shopper
C000607,2023-02-03,social,CA,False,Window Shopper
C000608,2023-04-25,paid_search,DE,True,Window Shopper
C000609,2023-06-09,social,DE,True,Loyal Customer
C000610,2023-02-26,social,US,True,Bargain Hunter
C000611,2023-06-04,paid_search,DE,True,Window Shopper
C000612,2023-08-28,paid_search,AU,True,Impulse Buyer
C000613,2023-03-20,paid_search,US,True,Window Shopper
C000614,2023-07-05,social,US,True,Bargain Hunter
C000615,2023-08-16,email,CA,True,Bargain Hunter
C000616,2023-06-04,referral,US,True,Bargain Hunter
C000617,2023-02-01,email,DE,True,Window Shopper
C000618,2023-02-24,direct,DE,True,Window Shopper
C000619,2023-02-06,direct,CA,False,Window Shopper
C000620,2023-08-29,organic_search,CA,True,Impulse Buyer
C000621,2023-03-12,organic_search,US,True,Loyal Customer
C000622,2023-03-14,referral,DE,True,Gift Shopper
C000623,2023-04-07,organic_search,US,False,Impulse Buyer
C000624,2023-04-01,organic_search,UK,False,Window Shopper
C000625,2023-02-17,organic_search,US,True,Loyal Customer
C000626,2023-03-09,direct,UK,False,Bargain Hunter
C000627,2023-02-24,paid_search,US,True,Loyal Customer
C000628,2023-02-09,paid_search,UK,True,Bargain Hunter
C000629,2023-03-09,organic_search,US,True,Gift Shopper
C000630,2023-06-13,email,UK,False,Loyal Customer
C000631,2023-06-03,social,AU,True,Bargain Hunter
C000632,2023-05-24,organic_search,CA,True,Impulse Buyer
C000633,2023-08-13,social,CA,True,Gift Shopper
C000634,2023-05-23,paid_search,DE,True,Loyal Customer
C000635,2023-02-11,social,UK,False,Window Shopper
C000636,2023-05-01,paid_search,UK,True,Bargain Hunter
C000637,2023-01-26,referral,US,True,Gift Shopper
C000638,2023-05-01,direct,US,True,Bargain Hunter
C000639,2023-04-17,paid_search,UK,True,Bargain Hunter
C000640,2023-03-04,direct,US,True,Bargain Hunter
C000641,2023-03-09,paid_search,AU,False,Window Shopper
C000642,2023-03-14,direct,DE,True,Impulse Buyer
C000643,2023-04-15,direct,US,False,Gift Shopper
C000644,2023-06-02,organic_search,DE,True,Bargain Hunter
C000645,2023-04-18,direct,US,True,Bargain Hunter
C000646,2023-02-25,email,UK,True,Loyal Customer
C000647,2023-04-18,referral,UK,True,Window Shopper
C000648,2023-06-15,social,UK,False,Window Shopper
C000649,2023-05-10,direct,AU,True,Bargain Hunter
C000650,2023-05-24,organic_search,CA,True,Bargain Hunter
C000651,2023-07-10,direct,US,False,Window Shopper
C000652,2023-05-04,email,US,True,Loyal Customer
C000653,2023-03-17,paid_search,AU,True,Window Shopper
C000654,2023-06-13,paid_search,UK,True,Loyal Customer
C000655,2023-02-26,organic_search,DE,True,Bargain Hunter
C000656,2023-01-20,social,UK,True,Bargain Hunter
C000657,2023-03-21,social,AU,True,Impulse Buyer
C000658,2023-04-15,social,US,False,Window Shopper
C000659,2023-03-08,email,US,False,Bargain Hunter
C000660,2023-05-30,direct,DE,True,Bargain Hunter
C000661,2023-01-19,referral,US,True,Gift Shopper
C000662,2023-03-02,paid_search,US,False,Bargain Hunter
C000663,2023-04-27,direct,UK,True,Loyal Customer
C000664,2023-04-09,social,CA,False,Bargain Hunter
C000665,2023-03-03,organic_search,CA,False,Loyal Customer
C000666,2023-03-15,paid_search,US,True,Bargain Hunter
C000667,2023-03-06,social,UK,True,Impulse Buyer
C000668,2023-08-13,referral,US,False,Bargain Hunter
C000669,2023-03-09,social,AU,False,Window Shopper
C000670,2023-04-01,organic_search,CA,True,Window Shopper
C000671,2023-02-24,paid_search,UK,True,Gift Shopper
C000672,2023-04-27,direct,US,True,Loyal Customer
C000673,2023-05-15,paid_search,US,True,Impulse Buyer
C000674,2023-09-14,organic_search,US,False,Bargain Hunter
C000675,2023-05-12,organic_search,UK,False,Window Shopper
C000676,2023-02-05,organic_search,UK,True,Window Shopper
C000677,2023-04-12,email,AU,True,Impulse Buyer
C000678,2023-03-22,social,DE,True,Bargain Hunter
C000679,2023-01-19,social,UK,True,Impulse Buyer
C000680,2023-06-19,social,AU,False,Impulse Buyer
C000681,2023-05-27,social,US,True,Bargain Hunter
C000682,2023-06-06,organic_search,CA,True,Gift Shopper
C000683,2023-07-08,paid_search,US,True,Window Shopper
C000684,2023-02-15,paid_search,US,False,Loyal Customer
C000685,2023-06-07,social,UK,True,Window Shopper
C000686,2023-05-26,email,UK,True,Bargain Hunter
C000687,2023-02-18,paid_search,US,True,Bargain Hunter
C000688,2023-02-21,referral,UK,False,Window Shopper
C000689,2023-03-08,referral,UK,True,Bargain Hunter
C000690,2023-03-07,social,UK,True,Gift Shopper
C000691,2023-05-29,paid_search,DE,False,Impulse Buyer
C000692,2023-03-23,organic_search,UK,True,Bargain Hunter
C000693,2023-02-05,paid_search,AU,True,Loyal Customer
C000694,2023-06-26,direct,CA,False,Gift Shopper
C000695,2023-03-02,direct,US,True,Bargain Hunter
C000696,2023-02-12,direct,AU,True,Window Shopper
C000697,2023-03-03,organic_search,DE,False,Gift Shopper
C000698,2023-06-06,social,AU,True,Impulse Buyer
C000699,2023-01-19,organic_search,UK,True,Loyal Customer
C000700,2023-02-28,referral,UK,True,Gift Shopper
C000701,2023-06-24,paid_search,US,True,Gift Shopper
C000702,2023-06-16,organic_search,DE,False,Gift Shopper
C000703,2023-03-30,direct,UK,True,Window Shopper
C000704,2023-05-31,organic_search,US,True,Loyal Customer
C000705,2023-03-30,paid_search,UK,True,Gift Shopper
C000706,2023-04-21,email,US,True,Gift Shopper
C000707,2023-04-16,email,US,False,Loyal Customer
C000708,2023-03-03,email,DE,True,Window Shopper
C000709,2023-06-07,referral,US,False,Bargain Hunter
C000710,2023-03-14,organic_search,US,True,Impulse Buyer
C000711,2023-03-06,direct,DE,True,Window Shopper
C000712,2023-05-16,paid_search,US,True,Loyal Customer
C000713,2023-01-31,referral,US,True,Loyal Customer
C000714,2023-02-06,social,US,True,Bargain Hunter
C000715,2023-04-24,social,AU,False,Loyal Customer
C000716,2023-05-15,organic_search,US,False,Window Shopper
C000717,2023-04-08,paid_search,US,True,Loyal Customer
C000718,2023-03-20,direct,UK,True,Gift Shopper
C000719,2023-05-14,email,US,True,Bargain Hunter
C000720,2023-02-11,email,US,True,Bargain Hunter
C000721,2023-06-11,email,UK,True,Loyal Customer
C000722,2023-06-04,paid_search,DE,True,Impulse Buyer
C000723,2023-07-15,direct,US,True,Bargain Hunter
C000724,2023-04-02,direct,US,True,Window Shopper
C000725,2023-02-03,paid_search,UK,True,Bargain Hunter
C000726,2023-04-22,email,US,True,Impulse Buyer
C000727,2023-02-18,direct,CA,True,Impulse Buyer
C000728,2023-07-11,paid_search,CA,True,Loyal Customer
C000729,2023-08-21,organic_search,CA,False,Impulse Buyer
C000730,2023-04-10,paid_search,UK,False,Loyal Customer
C000731,2023-06-02,social,CA,False,Impulse Buyer
C000732,2023-07-02,paid_search,US,True,Bargain Hunter
C000733,2023-07-02,paid_search,UK,True,Bargain Hunter
C000734,2023-02-23,paid_search,US,True,Impulse Buyer
C000735,2023-05-25,referral,CA,True,Gift Shopper
C000736,2023-02-03,organic_search,US,True,Gift Shopper
C000737,2023-03-11,paid_search,AU,False,Window Shopper
C000738,2023-05-12,direct,CA,True,Gift Shopper
C000739,2023-07-11,organic_search,US,True,Impulse Buyer
C000740,2023-07-19,direct,AU,True,Loyal Customer
C000741,2023-04-16,paid_search,DE,True,Window Shopper
C000742,2023-03-01,social,UK,False,Bargain Hunter
C000743,2023-01-27,organic_search,US,False,Window Shopper
C000744,2023-04-03,email,UK,True,Loyal Customer
C000745,2023-02-25,paid_search,DE,True,Gift Shopper
C000746,2023-04-20,referral,DE,True,Loyal Customer
C000747,2023-05-06,organic_search,US,False,Bargain Hunter
C000748,2023-08-14,social,US,False,Gift Shopper
C000749,2023-05-11,organic_search,UK,False,Gift Shopper
C000750,2023-05-16,paid_search,US,True,Loyal Customer
C000751,2023-06-28,social,DE,False,Window Shopper
C000752,2023-02-25,direct,DE,True,Bargain Hunter
C000753,2023-02-04,social,US,True,Loyal Customer
C000754,2023-04-17,referral,US,True,Bargain Hunter
C000755,2023-04-24,paid_search,DE,True,Impulse Buyer
C000756,2023-06-07,social,CA,True,Bargain Hunter
C000757,2023-04-29,social,US,False,Impulse Buyer
C000758,2023-06-24,organic_search,UK,False,Loyal Customer
C000759,2023-05-11,social,UK,True,Bargain Hunter
C000760,2023-08-24,referral,UK,True,Window Shopper
C000761,2023-01-22,paid_search,CA,True,Gift Shopper
C000762,2023-03-01,paid_search,CA,False,Bargain Hunter
C000763,2023-05-15,paid_search,UK,True,Window Shopper
C000764,2023-03-18,social,CA,False,Bargain Hunter
C000765,2023-03-12,email,US,True,Impulse Buyer
C000766,2023-03-25,organic_search,UK,False,Loyal Customer
C000767,2023-04-16,direct,DE,False,Bargain Hunter
C000768,2023-03-07,organic_search,CA,True,Window Shopper
C000769,2023-01-15,paid_search,UK,True,Loyal Customer
C000770,2023-08-26,paid_search,CA,True,Window Shopper
C000771,2023-06-05,social,UK,True,Bargain Hunter
C000772,2023-05-08,social,CA,False,Window Shopper
C000773,2023-03-12,organic_search,US,True,Bargain Hunter
C000774,2023-05-07,social,UK,False,Window Shopper
C000775,2023-02-14,organic_search,CA,True,Impulse Buyer
C000776,2023-04-02,social,AU,True,Impulse Buyer
C000777,2023-01-23,organic_search,AU,True,Bargain Hunter
C000778,2023-03-08,direct,AU,True,Window Shopper
C000779,2023-05-18,direct,UK,True,Window Shopper
C000780,2023-03-22,social,CA,True,Bargain Hunter
C000781,2023-04-26,organic_search,DE,True,Loyal Customer
C000782,2023-04-22,organic_search,UK,True,Window Shopper
C000783,2023-03-06,social,US,True,Window Shopper
C000784,2023-09-03,organic_search,AU,True,Window Shopper
C000785,2023-06-09,email,US,True,Impulse Buyer
C000786,2023-02-16,paid_search,AU,False,Gift Shopper
C000787,2023-03-24,social,UK,True,Bargain Hunter
C000788,2023-05-20,email,DE,False,Loyal Customer
C000789,2023-05-25,organic_search,US,True,Impulse Buyer
C000790,2023-02-21,social,US,True,Impulse Buyer
C000791,2023-04-17,organic_search,US,True,Loyal Customer
C000792,2023-03-29,social,US,True,Window Shopper
C000793,2023-03-31,direct,US,True,Window Shopper
C000794,2023-04-26,direct,AU,False,Impulse Buyer
C000795,2023-03-06,organic_search,CA,True,Impulse Buyer
C000796,2023-06-23,organic_search,US,True,Impulse Buyer
C000797,2023-02-22,organic_search,UK,False,Loyal Customer
C000798,2023-04-30,organic_search,US,True,Impulse Buyer
C000799,2023-08-24,direct,CA,True,Bargain Hunter
C000800,2023-02-06,social,US,True,Bargain Hunter
C000801,2023-01-29,direct,AU,True,Bargain Hunter
C000802,2023-01-15,referral,US,True,Window Shopper
C000803,2023-01-10,organic_search,US,False,Impulse Buyer
C000804,2023-01-27,social,US,True,Bargain Hunter
C000805,2023-07-22,paid_search,CA,True,Bargain Hunter
C000806,2023-05-28,direct,US,True,Loyal Customer
C000807,2023-02-03,direct,US,False,Loyal Customer
C000808,2023-10-20,paid_search,UK,True,Window Shopper
C000809,2023-04-01,social,US,True,Bargain Hunter
C000810,2023-09-16,organic_search,DE,True,Loyal Customer
C000811,2023-03-11,paid_search,CA,True,Window Shopper
C000812,2023-01-18,direct,CA,True,Window Shopper
C000813,2023-03-21,organic_search,CA,False,Bargain Hunter
C000814,2023-01-15,direct,UK,True,Bargain Hunter
C000815,2023-02-10,paid_search,UK,True,Impulse Buyer
C000816,2023-08-03,social,US,True,Bargain Hunter
C000817,2023-03-22,organic_search,CA,True,Bargain Hunter
C000818,2023-01-20,paid_search,CA,True,Bargain Hunter
C000819,2023-01-29,referral,CA,True,Loyal Customer
C000820,2023-06-10,paid_search,US,True,Bargain Hunter
C000821,2023-04-17,organic_search,AU,True,Window Shopper
C000822,2023-07-27,paid_search,US,True,Impulse Buyer
C000823,2023-03-29,organic_search,US,True,Impulse Buyer
C000824,2023-05-18,social,AU,True,Loyal Customer
C000825,2023-05-08,social,DE,False,Bargain Hunter
C000826,2023-05-01,paid_search,US,False,Gift Shopper
C000827,2023-01-19,paid_search,CA,True,Bargain Hunter
C000828,2023-05-05,organic_search,UK,False,Loyal Customer
C000829,2023-05-07,organic_search,US,True,Window Shopper
C000830,2023-01-16,direct,UK,True,Gift Shopper
C000831,2023-04-25,social,AU,False,Loyal Customer
C000832,2023-03-26,direct,US,False,Window Shopper
C000833,2023-09-02,organic_search,US,True,Bargain Hunter
C000834,2023-03-16,organic_search,US,True,Window Shopper
C000835,2023-06-05,organic_search,AU,False,Window Shopper
C000836,2023-06-03,social,DE,True,Window Shopper
C000837,2023-03-15,paid_search,US,False,Window Shopper
C000838,2023-09-08,referral,UK,False,Impulse Buyer
C000839,2023-03-05,direct,UK,False,Loyal Customer
C000840,2023-06-12,organic_search,US,True,Window Shopper
C000841,2023-04-18,paid_search,US,True,Bargain Hunter
C000842,2023-04-06,organic_search,US,False,Loyal Customer
C000843,2023-04-18,social,US,True,Window Shopper
C000844,2023-01-10,email,AU,True,Window Shopper
C000845,2023-05-25,social,CA,False,Window Shopper
C000846,2023-07-12,email,CA,True,Bargain Hunter
C000847,2023-03-06,email,UK,True,Impulse Buyer
C000848,2023-04-05,organic_search,UK,False,Impulse Buyer
C000849,2023-02-16,referral,US,False,Loyal Customer
C000850,2023-03-30,email,DE,True,Impulse Buyer
C000851,2023-05-20,organic_search,US,False,Bargain Hunter
C000852,2023-05-07,organic_search,CA,True,Bargain Hunter
C000853,2023-06-06,email,US,True,Window Shopper
C000854,2023-02-19,email,US,False,Bargain Hunter
C000855,2023-06-26,email,CA,True,Window Shopper
C000856,2023-03-01,email,US,True,Impulse Buyer
C000857,2023-04-07,organic_search,AU,True,Impulse Buyer
C000858,2023-02-26,paid_search,CA,False,Gift Shopper
C000859,2023-03-30,organic_search,DE,True,Bargain Hunter
C000860,2023-05-16,organic_search,US,True,Bargain Hunter
C000861,2023-02-03,direct,DE,True,Bargain Hunter
C000862,2023-03-19,direct,DE,True,Impulse Buyer
C000863,2023-02-09,social,CA,True,Loyal Customer
C000864,2023-03-17,social,AU,True,Impulse Buyer
C000865,2023-02-14,email,AU,True,Window Shopper
C000866,2023-02-11,organic_search,US,True,Loyal Customer
